manufacturer,code,name,start_date,end_date,manufacturer_description,tags,synonyms,coe,type,manufacturer_url,image_path,image_url,stock_type
OC,OC-200S-F-IR,White Iridescent Opalescent,,,White Iridescent Opalescent Fusible shimmers with out mother-of-pearl iridescent coating flash-fired onto a solid white opal sheet. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""luster"", ""sparkle"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/white-iridescent-opalescent-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/200S-F-IR.jpg?v=1614811748,
OC,OC-125S-F-IR,Dark Green Iridescent Transparent,,,Dark Green Iridescent Transparent Fusible is a deep transparent green with shimmering bands of micro-thin iridescent coating flash-fired onto the sheet. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""green"", ""luster"", ""sparkle""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/dark-green-iridescent-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/125S-F-IR.jpg?v=1614811744,
OC,OC-1009S-F-IR,Black Iridescent Opalescent,,,Black Iridescent Opalescent Fusible offers gorgeous peacock bands of our micro-thin iridescent coating flash-fired onto a solid black opal sheet. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit,"""black"", ""luster""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/black-iridescent-opalescent-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/1009S-F-IR.jpg?v=1614811742,
OC,OC-623-7S-F,White/Dark Green/Blue,,,White/Dark Green/Blue Smooth Fusible is a primarily opalescent sheet featuring a mix of emerald green and primary blue stirred into with white opal. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""blue"", ""green"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/white-dark-green-blue-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/623-7S-F.jpg?v=1587744789,
OC,OC-200-91W-F,White,,,"White Waterglass offers a pristine white glass with the subtle, organic movement of the classic Waterglass surface. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 22 in Half Sheet: 24 in x 22 in Hobby Sheet: 12 in x 12 in","""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/white-waterglass-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/200-91W-F.jpg?v=1587744787,
OC,OC-523-2RR-F,Teal Green Rough Rolled,,,"Teal Green Rough Rolled is a deep and rich, blue-green transparent featuring the Rough Rolled texture. Also available in other sheet textures and accessory products. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""blue"", ""green""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/teal-green-rough-rolled-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/523-2RR-F.jpg?v=1587744786,
OC,OC-633-7S-F,"Sky Blue, Dark Blue/White",,,"Sky Blue, Dark Blue/White Smooth Fusible offers two tones of blue shades in a semi-translucent glass with streaks of opal stirred throughout the sheet. Details & Specs Opacity: Semi-Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""blue"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/sky-blue-dark-blue-white-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/633-7S-F.jpg?v=1587744785,
OC,OC-828-72S-F,Seafoam Green/White,,,"Seafoam Green/White Smooth Fusible is a pale, cool-leaning green shade in a semi-translucent glass with streaks of opal stirred throughout the sheet. Details & Specs Opacity: Semi-Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""green"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/seafoam-green-white-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/828-72S-F.jpg?v=1587744783,
OC,OC-641-7S-F,"Purple, Amber/White",,,"Purple, Amber/White Smooth Fusible features light purple plus a touch of amber in a semi-translucent glass with streaks of opal stirred throughout each sheet. This product contains colorants that may react and cause color-shifts when fused. Test a small sample to preview results before using in a larger work. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""orange"", ""purple"", ""white"", ""yellow""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/purple-amber-white-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/641-7S-F.jpg?v=1587744781,
OC,OC-Spirit-4001S-F,Murano Spirit™,,,Murano Spirit Fusible features bold comets of black and ivory streaking across a crystal clear base in this popular and versatile Oceanside exclusive. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""unknown""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/murano-spirit-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/Spirit-4001S-F.jpg?v=1587744780,
OC,OC-622-7S-F,Forest Green Opal,,,Forest Green Opal Smooth Fusible is a primarily opalescent sheet featuring contrasting green shades stirred into an opal base. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit Rods Stringers Noodles,"""green""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/forest-green-opal-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/622-7S-F.jpg?v=1587744778,
OC,OC-230-76S-F,Dark Blue Opal,,,Dark Blue Opal Smooth Fusible is deep cobalt blue in a solid opalescent sheet. Also available in all accessory product forms. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit Rods Stringers Noodles,"""blue""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/dark-blue-opal-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/230-76S-F.jpg?v=1587744777,
OC,OC-100W-F,Clear,,,"Clear Waterglass provides a clear option with the subtle, organic movement of the classic Waterglass surface. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 22 in Half Sheet: 24 in x 22 in Hobby Sheet: 12 in x 12 in","""clear""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/clear-waterglass-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/100W-F.jpg?v=1587744775,
OC,OC-211-74S-F,Chestnut Brown Opal,,,"Chestnut Brown Opal Smooth Fusible is a warm, reddish-brown shade in a solid opalescent sheet. Also available in Frit. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit","""brown""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/chestnut-brown-opal-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/211-74S-F.jpg?v=1587744768,
OC,OC-833-91S-F,"Sky Blue/White, Wispy",,,"Sky Blue/White, Wispy Smooth Fusible offers a warm, summery blue translucent glass with subtle wisps of opal stirred throughout the sheet. Details & Specs Opacity: Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""blue"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/sky-blue-white-wispy-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/833-91S-F.jpg?v=1583191336,
OC,OC-828-94S-F,Olive/White Streaky,,,Olive/White Streaky Smooth Fusible provides a rich olive tone stirred with streaks of opal in this semi-translucent glass. Details & Specs Opacity: Semi-Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""brown"", ""green"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/olive-white-streaky-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/828-94S-F.jpg?v=1583188978,
OC,OC-60-079-F,Chambray Opal,,,"Chambray Opal Smooth Fusible is a soft and muted, gray-blue in a solid opalescent sheet. Also available in Frit. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit","""unknown""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/chambray-opal-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/60-079-F.jpg?v=1583187029,
OC,OC-60-078-F,Payne's Gray Opal,,,"Payne's Gray Opal Smooth Fusible is steely blue-gray in a solid opalescent sheet. Also available in Frit, Noodles, and Stringer. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit Stringers Noodles","""gray""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/paynes-gray-opal-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/60-078-F.jpg?v=1583190500,
OC,OC-571-1S-F,Rust Transparent,,,"Rust Transparent Smooth Fusible is a deep and earthy orange shade with a nearly texture-free surface. Also available in Frit, Stringers, and Noodles. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit Stringers Noodles","""unknown""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/rust-transparent-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/571-71S-F.jpg?v=1583191229,
OC,OC-385-1S-F,White/Raincloud,,,"White/Raincloud Smooth Fusible is a primarily opalescent, gray-white glass, featuring subtle contrasting shifts where clear was stirred into the sheet. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/white-raincloud-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/385-1S-F.jpg?v=1611267871,
OC,OC-337-2S-F,Light Blue/White,,,"Light Blue/White Smooth Fusible offers a light, primary blue transparent stirred with streaks of opal in this semi-translucent glass. Details & Specs Opacity: Semi-Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""blue"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/light-blue-white-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/337-2S-F.jpg?v=1583188784,
OC,OC-271-71S-F,Persimmon Opal,,,Persimmon Opal Smooth Fusible is a softly muted orange shade in a solid opalescent sheet. Also available in Frit and Rods. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit Rods,"""orange"", ""red""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/persimmon-opal-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/271-71S-F.jpg?v=1583189132,
OC,OC-110-1S-F,Palest Amber Transparent,,,Palest Amber Transparent Smooth Fusible adds a delicate whisper of warmth to your work. Also available in Artique and Rough Rolled sheet textures and Frit. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit,"""orange"", ""yellow""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/palest-amber-transparent-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/110-1-SF_1_720x_0e53934a-f146-441e-be9e-ebf59a55e023.jpg?v=1609957028,
OC,OC-110-1RR-F,Palest Amber Rough Rolled,,,Palest Amber Rough Rolled Transparent is a whisper of warmth paired with the textural interest of Rough Rolled. Available in Smooth and Artique sheets and Frit. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Texture Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""orange"", ""yellow""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/palest-amber-rough-rolled-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/110-1RR-F_720x_a65153e8-f0ed-4116-9dbe-8e93614ff41d.jpg?v=1609956878,
OC,OC-110-1A-F,Palest Amber,,,Palest Amber Artique offers a whisper of warmth with the subtle light refraction of Artique. Also available in Smooth and Rough Rolled sheet textures and Frit. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Texture Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""orange"", ""yellow""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/palest-amber-artique-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/1101-A-F.jpg?v=1583189340,
OC,OC-60-045-F,Red Reactive Opal,,,Red Reactive Opal Fusible is a specially formulated opal glass that forms a reddish color when fired next to copper bearing glasses. See the Reactive Guide in the Resource section for more information. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit Rods Stringers Noodles,"""red""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/red-reactive-opal-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/60-045-F.jpg?v=1581009996,
OC,OC-60-003-F,Red Reactive Transparent,,,Red Reactive Transparent Fusible is a special clear glass that forms a reddish color when fired next to copper bearing glasses. See the Reactive Guide in the Resource section for more information. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit Rods Stringers Noodles,"""red""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/red-reactive-transparent-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/60-003-F.jpg?v=1581009995,
